"subclutch.id","site","femaleid","max.hatch","egg.number","tree.id","mat.collection.date","mat.coll.day","treehday","ndvi_halfdate","halfdate","halfslope","treatment"
"COLD.ART.3","ART","ART.3",4,4,"ART119",2024-12-04,339,NA,NA,143.647647647648,0.176650809556229,"Cold"
"COLD.BLG.15","BLG","BLG.15",14,15,"BLG87",2024-12-11,346,NA,NA,138.876876876877,0.244010324176574,"Cold"
"COLD.EDI.12","EDI","EDI.12",1,1,"EDI133",2024-12-07,342,NA,NA,NA,NA,"Cold"
"COLD.GLF.16","GLF","GLF.16",8,15,"GLF44",2024-12-11,346,NA,NA,147.795795795796,0.112015661565654,"Cold"
"COLD.GLF.5","GLF","GLF.5",13,15,"GLF6",2024-12-05,340,NA,NA,134.802802802803,0.230120658338616,"Cold"
"COLD.GLF.9","GLF","GLF.9",1,2,"GLF44",2024-12-07,342,NA,NA,NA,NA,"Cold"
"COLD.MCH.7","MCH","MCH.7",1,1,"MCH57",2024-12-07,342,NA,NA,NA,NA,"Cold"
"COLD.MUN.1","MUN","MUN.1",14,15,"MUN122",2024-12-04,339,NA,NA,135.023023023023,0.254421432784087,"Cold"
"COLD.URD.1","URD","URD.1",13,15,"URD",2024-12-27,362,NA,NA,136.674674674675,0.340791881953803,"Cold"
"COLD.URD.2","URD","URD.2",3,3,"URD",2024-12-27,362,NA,NA,150.298298298298,0.298835688562021,"Cold"
"COLD.WTH.1","WTH","WTH.1",11,15,"T19",2024-11-15,320,102.751112558722,65.08508509,135.573573573574,0.287434266674799,"Cold"
"COLD.WTH.102","WTH","WTH.102",12,13,"14128",2024-12-06,341,NA,NA,139.447447447447,0.242385126395005,"Cold"
"COLD.WTH.103","WTH","WTH.103",13,15,"14128",2024-12-06,341,NA,NA,137.775775775776,0.385282319447193,"Cold"
"COLD.WTH.104","WTH","WTH.104",9,9,"14128",2024-12-06,341,NA,NA,137.703703703704,0.268911429577166,"Cold"
"COLD.WTH.106","WTH","WTH.106",14,15,"14128",2024-12-06,341,NA,NA,137.665665665666,0.696898367481136,"Cold"
"COLD.WTH.110","WTH","WTH.110",15,15,"T11",2024-12-06,341,98.6583576948369,60.96296296,139.538538538539,0.196112855879685,"Cold"
"COLD.WTH.111","WTH","WTH.111",7,8,"T14",2024-12-06,341,98.3931460949248,62.74074074,139.097097097097,0.477811598388351,"Cold"
"COLD.WTH.113","WTH","WTH.113",5,10,"T14",2024-12-06,341,98.3931460949248,62.74074074,NA,NA,"Cold"
"COLD.WTH.114","WTH","WTH.114",22,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,137.665665665666,0.255643973652469,"Cold"
"COLD.WTH.117","WTH","WTH.117",16,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,139.307307307307,0.272351434131113,"Cold"
"COLD.WTH.118","WTH","WTH.118",15,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,136.590590590591,0.0827875125790448,"Cold"
"COLD.WTH.12","WTH","WTH.12",5,5,"17321",2024-11-25,330,NA,NA,136.278278278278,0.260767927036501,"Cold"
"COLD.WTH.121","WTH","WTH.121",12,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,137.005005005005,0.354497169222227,"Cold"
"COLD.WTH.123","WTH","WTH.123",15,15,"T13",2024-12-06,341,98.2351958749806,60.66666667,139.096096096096,0.219790392184494,"Cold"
"COLD.WTH.127","WTH","WTH.127",4,7,"T12",2024-12-06,341,94.3318303824841,58.81481481,NA,NA,"Cold"
"COLD.WTH.13","WTH","WTH.13",11,15,"17321",2024-11-25,330,NA,NA,137.335335335335,0.135546275931397,"Cold"
"COLD.WTH.130","WTH","WTH.130",18,16,"T20",2024-12-06,341,104.037295159926,66.76676677,135.243243243243,0.185196817982878,"Cold"
"COLD.WTH.138","WTH","WTH.138",13,15,"T13",2024-12-09,344,98.2351958749806,60.66666667,139.757757757758,0.186745793553022,"Cold"
"COLD.WTH.139","WTH","WTH.139",12,15,"T13",2024-12-09,344,98.2351958749806,60.66666667,140.858858858859,0.325801587827615,"Cold"
"COLD.WTH.14","WTH","WTH.14",3,6,"T11",2024-11-25,330,98.6583576948369,60.96296296,141.409409409409,0.151942870698921,"Cold"
"COLD.WTH.142","WTH","WTH.142",3,7,"T11",2024-12-09,344,98.6583576948369,60.96296296,NA,NA,"Cold"
"COLD.WTH.145","WTH","WTH.145",14,15,"T3",2024-12-11,346,100.531026342095,62.64664665,137.665665665666,0.213909870133858,"Cold"
"COLD.WTH.146","WTH","WTH.146",10,15,"T8",2024-12-11,346,96.7072963464517,60.63663664,136.784784784785,0.475100625172587,"Cold"
"COLD.WTH.148","WTH","WTH.148",10,15,"T14",2024-12-11,346,98.3931460949248,62.74074074,135.353353353353,0.335540772100241,"Cold"
"COLD.WTH.15","WTH","WTH.15",13,15,"14128",2024-11-25,330,NA,NA,137.555555555556,0.154032855053209,"Cold"
"COLD.WTH.150","WTH","WTH.150",8,9,"T15",2024-12-11,346,99.5208219374215,64.44444444,137.935935935936,0.272001263104331,"Cold"
"COLD.WTH.151","WTH","WTH.151",8,13,"T20",2024-12-11,346,104.037295159926,66.76676677,135.133133133133,0.111129707715148,"Cold"
"COLD.WTH.152","WTH","WTH.152",14,15,"T20",2024-12-11,346,104.037295159926,66.76676677,143.061061061061,0.45492816603606,"Cold"
"COLD.WTH.153","WTH","WTH.153",14,15,"T3",2024-12-13,348,100.531026342095,62.64664665,138.149149149149,0.417198234098941,"Cold"
"COLD.WTH.154","WTH","WTH.154",11,15,"T3",2024-12-13,348,100.531026342095,62.64664665,141.84984984985,0.2126043182678,"Cold"
"COLD.WTH.155","WTH","WTH.155",13,15,"T3",2024-12-13,348,100.531026342095,62.64664665,141.409409409409,0.33421745693064,"Cold"
"COLD.WTH.157","WTH","WTH.157",15,15,"T5",2024-12-13,348,96.0456539658214,58.02202202,139.657657657658,0.276923749507497,"Cold"
"COLD.WTH.158","WTH","WTH.158",15,15,"T8",2024-12-13,348,96.7072963464517,60.63663664,141.483483483483,0.191254695596826,"Cold"
"COLD.WTH.159","WTH","WTH.159",15,15,"T11",2024-12-13,348,98.6583576948369,60.96296296,142.15015015015,0.120706069826178,"Cold"
"COLD.WTH.16","WTH","WTH.16",9,8,"T13",2024-11-25,330,98.2351958749806,60.66666667,135.675675675676,0.280073833319959,"Cold"
"COLD.WTH.160","WTH","WTH.160",15,15,"T12",2024-12-13,348,94.3318303824841,58.81481481,138.660660660661,0.25549027129624,"Cold"
"COLD.WTH.161","WTH","WTH.161",6,15,"T12",2024-12-13,348,94.3318303824841,58.81481481,135.463463463463,0.232278998049108,"Cold"
"COLD.WTH.162","WTH","WTH.162",8,15,"T13",2024-12-13,348,98.2351958749806,60.66666667,134.032032032032,0.0980489126264571,"Cold"
"COLD.WTH.164","WTH","WTH.164",4,15,"T14",2024-12-13,348,98.3931460949248,62.74074074,135.183183183183,0.389854012930557,"Cold"
"COLD.WTH.167","WTH","WTH.167",13,15,"T16",2024-12-13,348,98.358661241837,60.92092092,139.867867867868,0.207690842584615,"Cold"
"COLD.WTH.168","WTH","WTH.168",7,10,"T19",2024-12-13,348,102.751112558722,65.08508509,141.62962962963,0.282828188777405,"Cold"
"COLD.WTH.17","WTH","WTH.17",11,15,"T18",2024-11-25,330,117.724246440595,73.09309309,134.032032032032,0.138455323078375,"Cold"
"COLD.WTH.170","WTH","WTH.170",12,15,"T3",2024-12-16,351,100.531026342095,62.64664665,140.418418418418,0.0849895811998785,"Cold"
"COLD.WTH.176","WTH","WTH.176",11,15,"T3",2024-12-18,353,100.531026342095,62.64664665,141.73973973974,0.155657333868084,"Cold"
"COLD.WTH.179","WTH","WTH.179",12,14,"T12",2024-12-18,353,94.3318303824841,58.81481481,139.317317317317,0.277149426446566,"Cold"
"COLD.WTH.22","WTH","WTH.22",14,15,"T19",2024-11-25,330,102.751112558722,65.08508509,133.921921921922,0.287029010044265,"Cold"
"COLD.WTH.23","WTH","WTH.23",17,15,"T20",2024-11-25,330,104.037295159926,66.76676677,133.657657657658,0.284549211491152,"Cold"
"COLD.WTH.25","WTH","WTH.25",14,15,"T4",2024-11-25,330,104.298149373327,61.5955956,137.084084084084,0.340488899174517,"Cold"
"COLD.WTH.26","WTH","WTH.26",9,9,"T3",2024-11-25,330,100.531026342095,62.64664665,130.398398398398,0.0433740991115208,"Cold"
"COLD.WTH.29","WTH","WTH.29",6,10,"T4",2024-11-25,330,104.298149373327,61.5955956,139.207207207207,0.117773562398765,"Cold"
"COLD.WTH.33","WTH","WTH.33",11,10,"T4",2024-11-25,330,104.298149373327,61.5955956,137.614614614615,0.212365493497751,"Cold"
"COLD.WTH.37","WTH","WTH.37",19,15,"T13",2024-11-27,332,98.2351958749806,60.66666667,136.234234234234,0.150778842158421,"Cold"
"COLD.WTH.38","WTH","WTH.38",5,15,"14128",2024-11-27,332,NA,NA,134.912912912913,0.29494113118698,"Cold"
"COLD.WTH.39","WTH","WTH.39",7,15,"T14",2024-11-27,332,98.3931460949248,62.74074074,NA,NA,"Cold"
"COLD.WTH.41","WTH","WTH.41",10,12,"T4",2024-11-27,332,104.298149373327,61.5955956,134.142142142142,0.485344235259836,"Cold"
"COLD.WTH.42","WTH","WTH.42",9,15,"T17",2024-11-27,332,109.294235771317,70.45045045,134.362362362362,0.212412040749188,"Cold"
"COLD.WTH.43","WTH","WTH.43",15,15,"T4",2024-11-29,334,104.298149373327,61.5955956,137.807807807808,0.243825544087944,"Cold"
"COLD.WTH.44","WTH","WTH.44",13,15,"T4",2024-11-29,334,104.298149373327,61.5955956,135.023023023023,0.28885095967592,"Cold"
"COLD.WTH.47","WTH","WTH.47",NA,9,"T20",2024-11-29,334,104.037295159926,66.76676677,137.775775775776,0.75,"Cold"
"COLD.WTH.48","WTH","WTH.48",12,15,"14128",2024-11-29,334,NA,NA,135.683683683684,0.381819629936292,"Cold"
"COLD.WTH.49","WTH","WTH.49",12,15,"14128",2024-11-29,334,NA,NA,134.802802802803,0.0544415791464564,"Cold"
"COLD.WTH.50","WTH","WTH.50",12,15,"T13",2024-11-29,334,98.2351958749806,60.66666667,136.634634634635,0.392125686492383,"Cold"
"COLD.WTH.53","WTH","WTH.53",5,14,"T14",2024-12-02,337,98.3931460949248,62.74074074,NA,NA,"Cold"
"COLD.WTH.60","WTH","WTH.60",11,15,"T12",2024-12-02,337,94.3318303824841,58.81481481,139.097097097097,0.131248618278567,"Cold"
"COLD.WTH.64","WTH","WTH.64",9,15,"T7",2024-12-02,337,103.04963707727,61.87587588,140.308308308308,0.341907831799882,"Cold"
"COLD.WTH.70","WTH","WTH.70",12,15,"T2",2024-12-04,339,102.297714241603,64.04804805,141.51951951952,0.463388656180327,"Cold"
"COLD.WTH.74","WTH","WTH.74",12,15,"T4",2024-12-04,339,104.298149373327,61.5955956,NA,NA,"Cold"
"COLD.WTH.78","WTH","WTH.78",16,15,"T3",2024-12-06,341,100.531026342095,62.64664665,139.657657657658,0.737775594810182,"Cold"
"COLD.WTH.84","WTH","WTH.84",5,6,"T3",2024-12-06,341,100.531026342095,62.64664665,NA,NA,"Cold"
"COLD.WTH.86","WTH","WTH.86",14,NA,NA,NA,NA,NA,NA,139.417417417417,0.306456408078897,"Cold"
"COLD.WTH.88","WTH","WTH.88",5,5,"T3",2024-12-06,341,100.531026342095,62.64664665,NA,NA,"Cold"
"COLD.WTH.89","WTH","WTH.89",14,15,"T4",2024-12-06,341,104.298149373327,61.5955956,138.986986986987,0.34349957858553,"Cold"
"COLD.WTH.92","WTH","WTH.92",8,10,"T4",2024-12-06,341,104.298149373327,61.5955956,137.555555555556,0.226286330965424,"Cold"
"COLD.WTH.94","WTH","WTH.94",5,7,"T6",2024-12-06,341,100.765420311927,62.22622623,134.142142142142,0.230101171522277,"Cold"
"COLD.WTH.96","WTH","WTH.96",13,15,"T9",2024-12-06,341,100.244090206684,62.97497497,136.384384384384,0.43846620765343,"Cold"
"COLD.WTH.98","WTH","WTH.98",14,15,"20708",2024-12-06,341,NA,NA,140.746746746747,0.348334282840577,"Cold"
"COOL.ART.3","ART","ART.3",3,4,"ART119",2024-12-04,339,NA,NA,137.632632632633,0.10408031440958,"Cool"
"COOL.BLG.15","BLG","BLG.15",10,15,"BLG87",2024-12-11,346,NA,NA,133.381381381381,0.188063448125776,"Cool"
"COOL.GLF.16","GLF","GLF.16",7,15,"GLF44",2024-12-11,346,NA,NA,138.138138138138,0.169284482860618,"Cool"
"COOL.GLF.5","GLF","GLF.5",15,15,"GLF6",2024-12-05,340,NA,NA,126.940940940941,0.0999303326468751,"Cool"
"COOL.MCH.7","MCH","MCH.7",4,2,"MCH57",2024-12-07,342,NA,NA,NA,NA,"Cool"
"COOL.MUN.1","MUN","MUN.1",14,15,"MUN122",2024-12-04,339,NA,NA,134.546546546547,0.0463474155305961,"Cool"
"COOL.URD.1","URD","URD.1",12,15,"URD",2024-12-27,362,NA,NA,133.116116116116,0.127050639392926,"Cool"
"COOL.URD.2","URD","URD.2",2,2,"URD",2024-12-27,362,NA,NA,NA,NA,"Cool"
"COOL.WTH.1","WTH","WTH.1",12,15,"T19",2024-11-15,320,102.751112558722,65.08508509,127.933933933934,0.0632369237864347,"Cool"
"COOL.WTH.102","WTH","WTH.102",8,14,"14128",2024-12-06,341,NA,NA,133.203203203203,0.0753862584136924,"Cool"
"COOL.WTH.103","WTH","WTH.103",9,15,"14128",2024-12-06,341,NA,NA,133.891891891892,0.0597141490985776,"Cool"
"COOL.WTH.104","WTH","WTH.104",4,8,"14128",2024-12-06,341,NA,NA,NA,NA,"Cool"
"COOL.WTH.106","WTH","WTH.106",11,15,"14128",2024-12-06,341,NA,NA,129.063063063063,0.164132817380932,"Cool"
"COOL.WTH.110","WTH","WTH.110",15,15,"T11",2024-12-06,341,98.6583576948369,60.96296296,132.002002002002,0.117205162636289,"Cool"
"COOL.WTH.111","WTH","WTH.111",6,7,"T14",2024-12-06,341,98.3931460949248,62.74074074,132.476476476476,0.0885701863355634,"Cool"
"COOL.WTH.113","WTH","WTH.113",5,10,"T14",2024-12-06,341,98.3931460949248,62.74074074,133.558558558559,0.0886660637946503,"Cool"
"COOL.WTH.114","WTH","WTH.114",7,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,133.285285285285,0.0933332568141801,"Cool"
"COOL.WTH.117","WTH","WTH.117",11,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,129.502502502502,0.149498271857244,"Cool"
"COOL.WTH.118","WTH","WTH.118",13,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,128.883883883884,0.0583142665858462,"Cool"
"COOL.WTH.12","WTH","WTH.12",3,5,"17321",2024-11-25,330,NA,NA,138.032032032032,0.0295369605318479,"Cool"
"COOL.WTH.121","WTH","WTH.121",12,15,"T14",2024-12-06,341,98.3931460949248,62.74074074,129.533533533534,0.194911607137542,"Cool"
"COOL.WTH.123","WTH","WTH.123",13,15,"T13",2024-12-06,341,98.2351958749806,60.66666667,131.133133133133,0.367787503713586,"Cool"
"COOL.WTH.127","WTH","WTH.127",6,7,"T12",2024-12-06,341,94.3318303824841,58.81481481,129.507507507508,0.139645849595819,"Cool"
"COOL.WTH.13","WTH","WTH.13",12,15,"17321",2024-11-25,330,NA,NA,126.428428428428,0.0858132130425821,"Cool"
"COOL.WTH.130","WTH","WTH.130",11,15,"T20",2024-12-06,341,104.037295159926,66.76676677,125.957957957958,0.0912313105317928,"Cool"
"COOL.WTH.138","WTH","WTH.138",14,15,"T13",2024-12-09,344,98.2351958749806,60.66666667,131.467467467467,0.231912765289144,"Cool"
"COOL.WTH.139","WTH","WTH.139",13,15,"T13",2024-12-09,344,98.2351958749806,60.66666667,130.131131131131,0.107370562379372,"Cool"
"COOL.WTH.14","WTH","WTH.14",NA,5,"T11",2024-11-25,330,98.6583576948369,60.96296296,138.946946946947,0.0614033770028378,"Cool"
"COOL.WTH.142","WTH","WTH.142",7,8,"T11",2024-12-09,344,98.6583576948369,60.96296296,131.71971971972,0.29726574938753,"Cool"
"COOL.WTH.145","WTH","WTH.145",16,15,"T3",2024-12-11,346,100.531026342095,62.64664665,130.181181181181,0.120648403014906,"Cool"
"COOL.WTH.146","WTH","WTH.146",8,15,"T8",2024-12-11,346,96.7072963464517,60.63663664,129.90990990991,0.202385358257526,"Cool"
"COOL.WTH.148","WTH","WTH.148",12,15,"T14",2024-12-11,346,98.3931460949248,62.74074074,132.168168168168,0.0872962141399112,"Cool"
"COOL.WTH.15","WTH","WTH.15",12,15,"14128",2024-11-25,330,NA,NA,131.791791791792,0.0699142937210186,"Cool"
"COOL.WTH.150","WTH","WTH.150",9,9,"T15",2024-12-11,346,99.5208219374215,64.44444444,131.510510510511,0.2492200360292,"Cool"
"COOL.WTH.151","WTH","WTH.151",11,12,"T20",2024-12-11,346,104.037295159926,66.76676677,128.498498498499,0.0671579934224595,"Cool"
"COOL.WTH.152","WTH","WTH.152",6,15,"T20",2024-12-11,346,104.037295159926,66.76676677,132.666666666667,0.261697872704891,"Cool"
"COOL.WTH.153","WTH","WTH.153",14,15,"T3",2024-12-13,348,100.531026342095,62.64664665,131.378378378378,0.230686686310795,"Cool"
"COOL.WTH.154","WTH","WTH.154",7,15,"T3",2024-12-13,348,100.531026342095,62.64664665,134.482482482482,0.111208569159857,"Cool"
"COOL.WTH.155","WTH","WTH.155",11,14,"T3",2024-12-13,348,100.531026342095,62.64664665,133.955955955956,0.287776933215276,"Cool"
"COOL.WTH.157","WTH","WTH.157",14,15,"T5",2024-12-13,348,96.0456539658214,58.02202202,131.823823823824,0.0895077124310115,"Cool"
"COOL.WTH.158","WTH","WTH.158",12,15,"T8",2024-12-13,348,96.7072963464517,60.63663664,132.920920920921,0.114822963658977,"Cool"
"COOL.WTH.159","WTH","WTH.159",8,15,"T11",2024-12-13,348,98.6583576948369,60.96296296,131.133133133133,0.129427315602052,"Cool"
"COOL.WTH.16","WTH","WTH.16",9,8,"T13",2024-11-25,330,98.2351958749806,60.66666667,127.369369369369,0.186187356491945,"Cool"
"COOL.WTH.160","WTH","WTH.160",12,15,"T12",2024-12-13,348,94.3318303824841,58.81481481,133.297297297297,0.288618564474539,"Cool"
"COOL.WTH.161","WTH","WTH.161",10,15,"T12",2024-12-13,348,94.3318303824841,58.81481481,129.122122122122,0.0850453570261141,"Cool"
"COOL.WTH.162","WTH","WTH.162",NA,14,"T13",2024-12-13,348,98.2351958749806,60.66666667,126.720720720721,0.0789997094184192,"Cool"
"COOL.WTH.164","WTH","WTH.164",12,15,"T14",2024-12-13,348,98.3931460949248,62.74074074,131.97997997998,0.0586169631791467,"Cool"
"COOL.WTH.167","WTH","WTH.167",9,15,"T16",2024-12-13,348,98.358661241837,60.92092092,132.826826826827,0.307977018011403,"Cool"
"COOL.WTH.168","WTH","WTH.168",11,11,"T19",2024-12-13,348,102.751112558722,65.08508509,133.872872872873,0.137897275287713,"Cool"
"COOL.WTH.17","WTH","WTH.17",10,15,"T18",2024-11-25,330,117.724246440595,73.09309309,128.129129129129,0.0464910431513214,"Cool"
"COOL.WTH.170","WTH","WTH.170",NA,15,"T3",2024-12-16,351,100.531026342095,62.64664665,135.507507507508,0.212641814471279,"Cool"
"COOL.WTH.176","WTH","WTH.176",13,15,"T3",2024-12-18,353,100.531026342095,62.64664665,134.990990990991,0.116956705214766,"Cool"
"COOL.WTH.179","WTH","WTH.179",12,14,"T12",2024-12-18,353,94.3318303824841,58.81481481,136.12012012012,0.0883719631843198,"Cool"
"COOL.WTH.22","WTH","WTH.22",12,15,"T19",2024-11-25,330,102.751112558722,65.08508509,130.309309309309,0.0829347108572524,"Cool"
"COOL.WTH.23","WTH","WTH.23",13,15,"T20",2024-11-25,330,104.037295159926,66.76676677,124.162162162162,0.111437986907964,"Cool"
"COOL.WTH.25","WTH","WTH.25",13,15,"T4",2024-11-25,330,104.298149373327,61.5955956,127.745745745746,0.503676025156582,"Cool"
"COOL.WTH.26","WTH","WTH.26",7,10,"T3",2024-11-25,330,100.531026342095,62.64664665,128.498498498499,0.0935485348938374,"Cool"
"COOL.WTH.29","WTH","WTH.29",9,9,"T4",2024-11-25,330,104.298149373327,61.5955956,127.605605605606,0.107316754645928,"Cool"
"COOL.WTH.33","WTH","WTH.33",9,10,"T4",2024-11-25,330,104.298149373327,61.5955956,127.945945945946,0.14325744123756,"Cool"
"COOL.WTH.37","WTH","WTH.37",14,15,"T13",2024-11-27,332,98.2351958749806,60.66666667,130.38038038038,0.0941907528453497,"Cool"
"COOL.WTH.38","WTH","WTH.38",7,15,"14128",2024-11-27,332,NA,NA,130.252252252252,0.0629188380902199,"Cool"
"COOL.WTH.39","WTH","WTH.39",15,15,"T14",2024-11-27,332,98.3931460949248,62.74074074,129.021021021021,0.1964507940624,"Cool"
"COOL.WTH.41","WTH","WTH.41",8,11,"T4",2024-11-27,332,104.298149373327,61.5955956,129.165165165165,0.117429459106831,"Cool"
"COOL.WTH.42","WTH","WTH.42",13,15,"T17",2024-11-27,332,109.294235771317,70.45045045,126.992992992993,0.078219885509524,"Cool"
"COOL.WTH.43","WTH","WTH.43",13,15,"T4",2024-11-29,334,104.298149373327,61.5955956,130.134134134134,0.112316816224023,"Cool"
"COOL.WTH.44","WTH","WTH.44",NA,15,"T4",2024-11-29,334,104.298149373327,61.5955956,125.289289289289,0.226514310266578,"Cool"
"COOL.WTH.47","WTH","WTH.47",5,9,"T20",2024-11-29,334,104.037295159926,66.76676677,133.393393393393,0.0949800558737552,"Cool"
"COOL.WTH.48","WTH","WTH.48",11,15,"14128",2024-11-29,334,NA,NA,127.745745745746,0.139242412441555,"Cool"
"COOL.WTH.49","WTH","WTH.49",12,15,"14128",2024-11-29,334,NA,NA,131.321321321321,0.0707405414583006,"Cool"
"COOL.WTH.50","WTH","WTH.50",8,15,"T13",2024-11-29,334,98.2351958749806,60.66666667,127.600600600601,0.665051591215116,"Cool"
"COOL.WTH.53","WTH","WTH.53",10,14,"T14",2024-12-02,337,98.3931460949248,62.74074074,130.286286286286,0.142610005541513,"Cool"
"COOL.WTH.60","WTH","WTH.60",11,15,"T12",2024-12-02,337,94.3318303824841,58.81481481,129.774774774775,0.140492746082303,"Cool"
"COOL.WTH.64","WTH","WTH.64",9,15,"T7",2024-12-02,337,103.04963707727,61.87587588,133.487487487487,0.0762343106497856,"Cool"
"COOL.WTH.70","WTH","WTH.70",15,15,"T2",2024-12-04,339,102.297714241603,64.04804805,133.089089089089,0.357361305199151,"Cool"
"COOL.WTH.74","WTH","WTH.74",12,15,"T4",2024-12-04,339,104.298149373327,61.5955956,127.087087087087,0.391636902105648,"Cool"
"COOL.WTH.78","WTH","WTH.78",12,15,"T3",2024-12-06,341,100.531026342095,62.64664665,133.673673673674,0.0839263167434254,"Cool"
"COOL.WTH.84","WTH","WTH.84",5,6,"T3",2024-12-06,341,100.531026342095,62.64664665,NA,NA,"Cool"
"COOL.WTH.86","WTH","WTH.86",10,NA,NA,NA,NA,NA,NA,131.555555555556,0.112883228844702,"Cool"
"COOL.WTH.88","WTH","WTH.88",5,5,"T3",2024-12-06,341,100.531026342095,62.64664665,134.384384384384,0.170810896666966,"Cool"
"COOL.WTH.89","WTH","WTH.89",12,15,"T4",2024-12-06,341,104.298149373327,61.5955956,131.603603603604,0.75,"Cool"
"COOL.WTH.92","WTH","WTH.92",10,10,"T4",2024-12-06,341,104.298149373327,61.5955956,129.567567567568,0.162575636009546,"Cool"
"COOL.WTH.94","WTH","WTH.94",6,7,"T6",2024-12-06,341,100.765420311927,62.22622623,128.533533533534,0.0588364574917116,"Cool"
"COOL.WTH.96","WTH","WTH.96",13,15,"T9",2024-12-06,341,100.244090206684,62.97497497,130.192192192192,0.0960371154210985,"Cool"
"COOL.WTH.98","WTH","WTH.98",11,15,"20708",2024-12-06,341,NA,NA,132.262262262262,0.325358372933504,"Cool"
"CTRL.ART.3","ART","ART.3",3,4,"ART119",2024-12-04,339,NA,NA,106.262262262262,0.0677721766779794,"Ambient"
