pupa_id,date,notes,death_date,,,,,,,,,
WARM.WTH.106_P2,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.104_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.42_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.42_P5,5/22/2025,,,,,,,,,,,
WARM.WTH.37_P1,5/22/2025,,,,,,,,,,,
F6.CTRL.WARM_P1,5/22/2025,,,,,,,,,,,
F6.CTRL.WARM_P2,5/22/2025,dead_end,,,,,,,,,,
WARM.WTH.53_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.53_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.53_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.53_P5,5/22/2025,,,,,,,,,,,
WARM.GLF.5_P2,5/22/2025,,,,,,,,,,,
WARM.GLF.5_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.47_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.74_P3,5/22/2025,dead_end,,,,,,,,,,
WARM.WTH.74_P3,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.13_P5,5/22/2025,,,,,,,,,,,
WARM.WTH.127_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.127_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.44_P5,5/22/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.145_P1,5/22/2025,dead_end,,,,,,,,,,
WARM.WTH.145_P2,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.145_P3,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.145_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.84_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.84_P2,5/22/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.49_P2,5/22/2025,,,,,,,,,,,
F1.CTRL.WARM_P6,5/22/2025,,,,,,,,,,,
F1.CTRL.WARM_P7,5/22/2025,dead,10/9/2025,,,,,,,,,
F1.CTRL.WARM_P8,5/22/2025,,,,,,,,,,,
F1.CTRL.WARM_P9,5/22/2025,dead_end,,,,,,,,,,
WARM.WTH.167_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.167_P2,5/22/2025,dead_end,,,,,,,,,,
WARM.WTH.89_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.160_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.160_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.50_P8,5/22/2025,,,,,,,,,,,
WARM.WTH.50_P9,5/22/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.60_P7,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.60_P8,5/22/2025,,,,,,,,,,,
WARM.WTH.60_P9,5/22/2025,,,,,,,,,,,
WARM.WTH.155_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.162_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.92_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.92_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.29_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.103_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.103_P4,5/22/2025,,,,,,,,,,,
WARM.WTH.103_P5,5/22/2025,,,,,,,,,,,
WARM.WTH.16_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.153_P1,5/22/2025,,,,,,,,,,,
WARM.WTH.153_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.153_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.179_P1,5/22/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.179_P2,5/22/2025,,,,,,,,,,,
WARM.WTH.94_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.111_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.96_P3,5/22/2025,,,,,,,,,,,
WARM.WTH.48_P1,5/22/2025,,,,,,,,,,,
F2.WARM.HOT_P9,5/23/2025,,,,,,,,,,,
F3.CTRL.HOT2_P7,5/23/2025,dead,11/5/2025,,,,,,,,,
F1.HOT.CTRL_P8,5/23/2025,,,,,,,,,,,
WARM.WTH.103_P6,5/23/2025,,,,,,,,,,,
WARM.WTH.103_P7,5/23/2025,,,,,,,,,,,
WARM.WTH.103_P8,5/23/2025,,,,,,,,,,,
WARM.WTH.153_P4,5/23/2025,,,,,,,,,,,
F6.MEAN.WARM_P2,5/23/2025,,,,,,,,,,,
WARM.WTH.96_P4,5/23/2025,,,,,,,,,,,
WARM.WTH.92_P4,5/23/2025,,,,,,,,,,,
WARM.WTH.92_P5,5/23/2025,,,,,,,,,,,
WARM.WTH.92_P6,5/23/2025,dead_end,,,,,,,,,,
F4.CTRL.WARM_P4,5/23/2025,,,,,,,,,,,
WARM.WTH.113_P1,5/23/2025,,,,,,,,,,,
WARM.WTH.33_P1,5/23/2025,,,,,,,,,,,
WARM.WTH.33_P2,5/23/2025,dead_end,,,,,,,,,,
WARM.WTH.33_P3,5/23/2025,,,,,,,,,,,
WARM.WTH.1_P8,5/23/2025,dead,12/1/2025,,,,,,,,,
WARM.WTH.148_P5,5/23/2025,,,,,,,,,,,
WARM.WTH.117_P3,5/23/2025,,,,,,,,,,,
WARM.WTH.121_P1,5/23/2025,,,,,,,,,,,
WARM.WTH.98_P1,5/23/2025,,,,,,,,,,,
HOT.WTH.53_P5,5/24/2025,,,,,,,,,,,
HOT.WTH.159_P5,5/24/2025,,,,,,,,,,,
CTRL.GLF.16_P7,5/24/2025,dead,11/19/2025,,,,,,,,,
F3.MEAN.CTRL_P4,5/24/2025,,,,,,,,,,,
CTRL.WTH.142_P3,5/24/2025,,,,,,,,,,,
F2.WARM.CTRL_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.179_P3,5/24/2025,dead ,15/11/25,,,,,,,,,
WARM.WTH.179_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.148_P6,5/24/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.22_P9,5/24/2025,,,,,,,,,,,
WARM.WTH.22_P10,5/24/2025,dead,10/9/2025,,,,,,,,,
WARM.WTH.103_P9,5/24/2025,dead,11/11/2025,,,,,,,,,
WARM.WTH.74_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.74_P5,5/24/2025,,,,,,,,,,,
WARM.WTH.53_P6,5/24/2025,,,,,,,,,,,
WARM.WTH.123_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.123_P2,5/24/2025,dead_end,,,,,,,,,,
F5.CTRL.WARM_P2,5/24/2025,,,,,,,,,,,
F5.CTRL.WARM_P3,5/24/2025,,,,,,,,,,,
F5.CTRL.WARM_P4,5/24/2025,,,,,,,,,,,
F5.CTRL.WARM_P5,5/24/2025,dead ,7/11/2025,,,,,,,,,
F5.CTRL.WARM_P6,5/24/2025,,,,,,,,,,,
F5.CTRL.WARM_P7,5/24/2025,,,,,,,,,,,
WARM.WTH.39_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.121_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.121_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.121_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.121_P5,5/24/2025,,,,,,,,,,,
F6.MEAN.WARM_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.78_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.78_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.78_P3,5/24/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.78_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.78_P5,5/24/2025,,,,,,,,,,,
WARM.WTH.160_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.84_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.84_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.98_P2,5/24/2025,dead ,27/10/25,,,,,,,,,
WARM.WTH.98_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.139_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.139_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.151_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.151_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.145_P5,5/24/2025,,,,,,,,,,,
WARM.WTH.64_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.117_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.117_P5,5/24/2025,,,,,,,,,,,
WARM.WTH.117_P6,5/24/2025,,,,,,,,,,,
WARM.WTH.43_P7,5/24/2025,,,,,,,,,,,
WARM.WTH.43_P8,5/24/2025,,,,,,,,,,,
WARM.WTH.43_P9,5/24/2025,,,,,,,,,,,
F3.MEAN.WARM_P1,5/24/2025,dead ,11/3/2025,,,,,,,,,
WARM.WTH.104_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.104_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.37_P3,5/24/2025,,,,,,,,,,,
F1.HOT.WARM_P1,5/24/2025,dead_end,,,,,,,,,,
F1.HOT.WARM_P2,5/24/2025,,,,,,,,,,,
F1.HOT.WARM_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.150_P2,5/24/2025,,,,,,,,,,,
WARM.BLG.15_P1,5/24/2025,,,,,,,,,,,
WARM.BLG.15_P2,5/24/2025,,,,,,,,,,,
WARM.URD.1_P8,5/24/2025,,,,,,,,,,,
WARM.WTH.37_P2,5/24/2025,,,,,,,,,,,
WARM.WTH.88_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.96_P5,5/24/2025,,,,,,,,,,,
F4.COOL.WARM_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.111_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.158_P1,5/24/2025,,,,,,,,,,,
WARM.WTH.49_P3,5/24/2025,,,,,,,,,,,
WARM.WTH.49_P4,5/24/2025,,,,,,,,,,,
WARM.WTH.157_P1,5/24/2025,dead_end,,,,,,,,,,
F1.CTRL.WARM_P10,5/24/2025,,,,,,,,,,,
HOT.GLF.16_P5,5/25/2025,,,,,,,,,,,
HOT.WTH.142_P4,5/25/2025,,,,,,,,,,,
CTRL.MUN.1_P1,5/25/2025,,,,,,,,,,,
F2.WARM.CTRL_P5,5/25/2025,dead,27/10/25,,,,,,,,,
CTRL.GLF.16_P8,5/25/2025,dead_end,,,,,,,,,,
CTRL.GLF.16_P9,5/25/2025,,,,,,,,,,,
WARM.WTH.151_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.160_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.78_P6,5/25/2025,dead ,11/3/2025,,,,,,,,,
WARM.WTH.78_P7,5/25/2025,,,,,,,,,,,
WARM.WTH.164_P1,5/25/2025,,,,,,,,,,,
WARM.WTH.70_P1,5/25/2025,,,,,,,,,,,
WARM.WTH.139_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.39_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.98_P4,5/25/2025,dead_end,,,,,,,,,,
F7.COOL.WARM_P2,5/25/2025,,,,,,,,,,,
F7.COOL.WARM_P3,5/25/2025,,,,,,,,,,,
F5.CTRL.WARM_P8,5/25/2025,dead,27/10/25,,,,,,,,,
F5.CTRL.WARM_P9,5/25/2025,dead ,10/9/2025,,,,,,,,,
F6.MEAN.WARM_P4,5/25/2025,dead_end,,,,,,,,,,
F6.MEAN.WARM_P5,5/25/2025,,,,,,,,,,,
WARM.WTH.168_P1,5/25/2025,,,,,,,,,,,
WARM.WTH.25_P9,5/25/2025,,,,,,,,,,,
WARM.WTH.86_P4,5/25/2025,dead,11/5/2025,,,,,,,,,
WARM.WTH.113_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.113_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.114_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.127_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.74_P6,5/25/2025,,,,,,,,,,,
WARM.WTH.74_P7,5/25/2025,,,,,,,,,,,
WARM.WTH.138_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.138_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.138_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.155_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.102_P1,5/25/2025,,,,,,,,,,,
WARM.WTH.176_P1,5/25/2025,,,,,,,,,,,
WARM.WTH.118_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.153_P5,5/25/2025,,,,,,,,,,,
WARM.WTH.153_P6,5/25/2025,,,,,,,,,,,
WARM.WTH.153_P7,5/25/2025,,,,,,,,,,,
WARM.WTH.153_P8,5/25/2025,,,,,,,,,,,
WARM.WTH.88_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.106_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.106_P4,5/25/2025,,,,,,,,,,,
WARM.BLG.15_P3,5/25/2025,,,,,,,,,,,
WARM.BLG.15_P4,5/25/2025,,,,,,,,,,,
WARM.BLG.15_P5,5/25/2025,,,,,,,,,,,
WARM.WTH.167_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.167_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.167_P5,5/25/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.49_P5,5/25/2025,,,,,,,,,,,
WARM.WTH.49_P6,5/25/2025,,,,,,,,,,,
WARM.WTH.49_P7,5/25/2025,,,,,,,,,,,
WARM.WTH.104_P4,5/25/2025,,,,,,,,,,,
WARM.WTH.89_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.142_P1,5/25/2025,dead ,11/3/2025,,,,,,,,,
WARM.WTH.29_P4,5/25/2025,dead,27/10/25,,,,,,,,,
WARM.WTH.29_P5,5/25/2025,,,,,,,,,,,
WARM.WTH.29_P6,5/25/2025,,,,,,,,,,,
WARM.WTH.150_P3,5/25/2025,,,,,,,,,,,
WARM.WTH.154_P1,5/25/2025,dead_end,,,,,,,,,,
WARM.WTH.154_P2,5/25/2025,,,,,,,,,,,
WARM.WTH.154_P3,5/25/2025,,,,,,,,,,,
F6.CTRL.WARM_P3,5/25/2025,dead_end,,,,,,,,,,
WARM.WTH.164_P2,5/25/2025,dead_end,,,,,,,,,,
F1.HOT.WARM_P4,5/25/2025,,,,,,,,,,,
F1.HOT.WARM_P5,5/25/2025,,,,,,,,,,,
F1.HOT.WARM_P6,5/25/2025,dead_end,,,,,,,,,,
HOT.GLF.16_P6,5/26/2025,dead_end,,,,,,,,,,
CTRL.WTH.15_P6,5/26/2025,,,,,,,,,,,
F4.WARM.CTRL_P1,5/26/2025,dead ,10/9/2025,,,,,,,,,
F4.CTRL.WARM_P5,5/26/2025,,,,,,,,,,,
F1.WARM.WARM_P1,5/26/2025,,,,,,,,,,,
F7.COOL.WARM_P4,5/26/2025,,,,,,,,,,,
F7.COOL.WARM_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.139_P4,5/26/2025,,,,,,,,,,,
WARM.WTH.139_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.179_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.170_P1,5/26/2025,,,,,,,,,,,
WARM.WTH.170_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.84_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.102_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.102_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.70_P2,5/26/2025,dead,11/11/2025,,,,,,,,,
WARM.WTH.70_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.155_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.138_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.121_P6,5/26/2025,,,,,,,,,,,
WARM.WTH.160_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.160_P6,5/26/2025,,,,,,,,,,,
WARM.WTH.160_P7,5/26/2025,,,,,,,,,,,
WARM.WTH.98_P5,5/26/2025,,,,,,,,,,,
F1.HOT.WARM_P7,5/26/2025,,,,,,,,,,,
WARM.BLG.15_P6,5/26/2025,,,,,,,,,,,
WARM.BLG.15_P7,5/26/2025,,,,,,,,,,,
WARM.WTH.106_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.106_P6,5/26/2025,,,,,,,,,,,
WARM.WTH.110_P1,5/26/2025,,,,,,,,,,,
WARM.WTH.158_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.158_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.158_P4,5/26/2025,,,,,,,,,,,
WARM.WTH.37_P4,5/26/2025,,,,,,,,,,,
F3.MEAN.WARM_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.161_P1,5/26/2025,,,,,,,,,,,
WARM.WTH.157_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.157_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.146_P2,5/26/2025,,,,,,,,,,,
WARM.WTH.164_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.164_P4,5/26/2025,,,,,,,,,,,
WARM.WTH.167_P6,5/26/2025,,,,,,,,,,,
WARM.WTH.123_P3,5/26/2025,,,,,,,,,,,
WARM.WTH.123_P4,5/26/2025,,,,,,,,,,,
WARM.WTH.123_P5,5/26/2025,,,,,,,,,,,
WARM.WTH.142_P2,5/27/2025,,,,,,,,,,,
WARM.WTH.157_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.70_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.70_P5,5/27/2025,,,,,,,,,,,
WARM.WTH.33_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.33_P5,5/27/2025,,,,,,,,,,,
WARM.WTH.89_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.89_P5,5/27/2025,,,,,,,,,,,
WARM.WTH.89_P6,5/27/2025,,,,,,,,,,,
WARM.WTH.161_P2,5/27/2025,,,,,,,,,,,
WARM.WTH.161_P3,5/27/2025,,,,,,,,,,,
WARM.WTH.161_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.123_P6,5/27/2025,,,,,,,,,,,
WARM.WTH.123_P7,5/27/2025,,,,,,,,,,,
WARM.WTH.150_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.104_P5,5/27/2025,,,,,,,,,,,
F3.MEAN.WARM_P3,5/27/2025,,,,,,,,,,,
WARM.WTH.15_P3,5/27/2025,dead_end,,,,,,,,,,
F1.HOT.WARM_P9,5/27/2025,,,,,,,,,,,
WARM.WTH.15_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.96_P6,5/27/2025,,,,,,,,,,,
CTRL.WTH.142_P4,5/27/2025,,,,,,,,,,,
F5.CTRL.WARM_P10,5/27/2025,,,,,,,,,,,
WARM.WTH.84_P6,5/27/2025,,,,,,,,,,,
WARM.WTH.102_P4,5/27/2025,,,,,,,,,,,
WARM.WTH.102_P5,5/27/2025,,,,,,,,,,,
WARM.EDI.12_P1,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P6,5/27/2025,dead_end,,,,,,,,,,
WARM.WTH.98_P7,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P8,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P9,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P10,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P11,5/27/2025,,,,,,,,,,,
WARM.WTH.98_P12,5/27/2025,,,,,,,,,,,
WARM.WTH.114_P6,5/27/2025,,,,,,,,,,,
WARM.WTH.114_P5,5/27/2025,,,,,,,,,,,
F1.WARM.WARM_P2,5/27/2025,,,,,,,,,,,
WARM.WTH.170_P3,5/27/2025,,,,,,,,,,,
WARM.WTH.160_P8,5/27/2025,,,,,,,,,,,
WARM.WTH.155_P4,5/27/2025,,,,,,,,,,,
HOT.GLF.16_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.49_P8,5/28/2025,,,,,,,,,,,
WARM.WTH.168_P2,5/28/2025,,,,,,,,,,,
WARM.WTH.157_P5,5/28/2025,,,,,,,,,,,
WARM.WTH.157_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.89_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.89_P8,5/28/2025,,,,,,,,,,,
WARM.WTH.89_P9,5/28/2025,,,,,,,,,,,
WARM.WTH.114_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.114_P8,5/28/2025,,,,,,,,,,,
WARM.WTH.102_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.102_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.102_P8,5/28/2025,dead ,11/5/2025,,,,,,,,,
WARM.WTH.78_P8,5/28/2025,,,,,,,,,,,
WARM.WTH.170_P4,5/28/2025,,,,,,,,,,,
WARM.WTH.170_P5,5/28/2025,dead ,7/11/2025,,,,,,,,,
WARM.WTH.170_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.170_P7,5/28/2025,dead_end,,,,,,,,,,
WARM.WTH.170_P8,5/28/2025,,,,,,,,,,,
F3.MEAN.WARM_P4,5/28/2025,,,,,,,,,,,
F3.MEAN.WARM_P5,5/28/2025,,,,,,,,,,,
WARM.WTH.53_P7,5/28/2025,,,,,,,,,,,
F1.WARM.WARM_P3,5/28/2025,,,,,,,,,,,
F1.WARM.WARM_P4,5/28/2025,,,,,,,,,,,
F1.WARM.WARM_P5,5/28/2025,dead ,11/3/2025,,,,,,,,,
WARM.WTH.111_P5,5/28/2025,,,,,,,,,,,
WARM.WTH.159_P1,5/28/2025,,,,,,,,,,,
WARM.WTH.159_P2,5/28/2025,,,,,,,,,,,
WARM.WTH.159_P3,5/28/2025,,,,,,,,,,,
WARM.WTH.110_P2,5/28/2025,,,,,,,,,,,
WARM.WTH.47_P5,5/28/2025,,,,,,,,,,,
F4.WARM.WARM_P1,5/28/2025,,,,,,,,,,,
F2.HOT.WARM_P2,5/28/2025,,,,,,,,,,,
F2.WARM.WARM_P1,5/28/2025,,,,,,,,,,,
F2.WARM.WARM_P2,5/28/2025,,,,,,,,,,,
F2.WARM.WARM_P3,5/28/2025,,,,,,,,,,,
F2.WARM.WARM_P4,5/28/2025,,,,,,,,,,,
WARM.WTH.167_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.33_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.33_P7,5/28/2025,,,,,,,,,,,
WARM.WTH.146_P3,5/28/2025,,,,,,,,,,,
WARM.WTH.123_P8,5/28/2025,,,,,,,,,,,
WARM.WTH.164_P5,5/28/2025,,,,,,,,,,,
WARM.WTH.164_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.142_P3,5/28/2025,,,,,,,,,,,
WARM.WTH.142_P4,5/28/2025,,,,,,,,,,,
F7.COOL.WARM_P6,5/28/2025,,,,,,,,,,,
WARM.WTH.154_P4,5/28/2025,,,,,,,,,,,
F2.HOT.WARM_P3,5/29/2025,dead ,17/11/25,,,,,,,,,
WARM.WTH.110_P3,5/29/2025,,,,,,,,,,,
F2.WARM.WARM_P5,5/29/2025,,,,,,,,,,,
WARM.WTH.152_P1,5/29/2025,,,,,,,,,,,
F3.MEAN.WARM_P6,5/29/2025,dead ,17/11/25,,,,,,,,,
F3.MEAN.WARM_P7,5/29/2025,,,,,,,,,,,
WARM.WTH.170_P9,5/29/2025,,,,,,,,,,,
WARM.WTH.170_P10,5/29/2025,,,,,,,,,,,
WARM.WTH.170_P11,5/29/2025,,,,,,,,,,,
CTRL.GLF.16_P10,5/29/2025,,,,,,,,,,,
HOT.GLF.16_P8,5/29/2025,,,,,,,,,,,
WARM.WTH.155_P5,5/30/2025,,,,,,,,,,,
WARM.WTH.152_P2,5/30/2025,,,,,,,,,,,
WARM.WTH.152_P3,5/30/2025,,,,,,,,,,,
F2.WARM.WARM_P6,5/30/2025,,,,,,,,,,,
WARM.WTH.168_P3,5/30/2025,,,,,,,,,,,
WARM.WTH.168_P4,5/30/2025,,,,,,,,,,,
WARM.WTH.70_P6,5/30/2025,,,,,,,,,,,
F2.HOT.WARM_P4,5/30/2025,,,,,,,,,,,
F4.WARM.WARM_P2,5/30/2025,,,,,,,,,,,
WARM.WTH.154_P5,5/30/2025,,,,,,,,,,,
WARM.WTH.146_P4,5/30/2025,,,,,,,,,,,
WARM.ART.3_P1,5/30/2025,,,,,,,,,,,
WARM.WTH.150_P5,5/30/2025,,,,,,,,,,,
WARM.WTH.161_P5,5/31/2025,,,,,,,,,,,
F6.MEAN.WARM_P6,5/31/2025,,,,,,,,,,,
