pupa_id,date,notes,death_date,,,,,,,,,
WARM.WTH.176_P2,5/31/2025,,,,,,,,,,,
WARM.WTH.138_P6,5/31/2025,,,,,,,,,,,
F2.HOT.WARM_P5,5/31/2025,,,,,,,,,,,
WARM.GLF.16_P1,5/31/2025,,,,,,,,,,,
WARM.WTH.164_P7,5/31/2025,,,,,,,,,,,
WARM.WTH.159_P4,5/31/2025,,,,,,,,,,,
WARM.WTH.159_P5,5/31/2025,,,,,,,,,,,
F3.CTRL.WARM_P4,5/31/2025,,,,,,,,,,,
MEAN.WTH.23_P1,6/1/2025,,,,,,,,,,,
MEAN.WTH.23_P2,6/1/2025,,,,,,,,,,,
MEAN.WTH.23_P3,6/1/2025,dead_end,,,,,,,,,,
MEAN.WTH.130_P1,6/1/2025,,,,,,,,,,,
MEAN.WTH.17_P1,6/1/2025,,,,,,,,,,,
MEAN.WTH.44_P1,6/1/2025,,,,,,,,,,,
HOT.ART.3_P1,6/1/2025,,,,,,,,,,,
F2.HOT.WARM_P6,6/1/2025,,,,,,,,,,,
WARM.WTH.154_P6,6/1/2025,,,,,,,,,,,
WARM.WTH.154_P7,6/1/2025,,,,,,,,,,,
F1.WARM.WARM_P6,6/1/2025,,,,,,,,,,,
WARM.WTH.152_P4,6/1/2025,,,,,,,,,,,
WARM.WTH.152_P5,6/1/2025,dead_end,,,,,,,,,,
F2.WARM.WARM_P7,6/1/2025,dead_end,,,,,,,,,,
F2.WARM.WARM_P8,6/1/2025,,,,,,,,,,,
WARM.WTH.139_P6,6/1/2025,,,,,,,,,,,
WARM.WTH.110_P4,6/2/2025,,,,,,,,,,,
F2.WARM.WARM_P9,6/2/2025,,,,,,,,,,,
F2.WARM.WARM_P10,6/2/2025,,,,,,,,,,,
WARM.WTH.98_P13,6/2/2025,dead_end,,,,,,,,,,
WARM.GLF.16_P2,6/2/2025,dead,11/5/2025,,,,,,,,,
WARM.WTH.161_P6,6/2/2025,,,,,,,,,,,
WARM.WTH.102_P9,6/2/2025,,,,,,,,,,,
MEAN.WTH.22_P1,6/2/2025,,,,,,,,,,,
MEAN.WTH.42_P1,6/2/2025,,,,,,,,,,,
MEAN.WTH.42_P2,6/2/2025,,,,,,,,,,,
MEAN.WTH.130_P2,6/2/2025,,,,,,,,,,,
MEAN.WTH.23_P4,6/2/2025,,,,,,,,,,,
MEAN.WTH.23_P5,6/2/2025,,,,,,,,,,,
MEAN.WTH.23_P6,6/2/2025,dead_end,,,,,,,,,,
MEAN.WTH.1_P1,6/2/2025,,,,,,,,,,,
MEAN.WTH.1_P2,6/2/2025,,,,,,,,,,,
MEAN.WTH.1_P3,6/2/2025,,,,,,,,,,,
MEAN.WTH.44_P2,6/2/2025,,,,,,,,,,,
MEAN.WTH.13_P1,6/2/2025,,,,,,,,,,,
WARM.URD.2_P1,6/3/2025,dead_end,,,,,,,,,,
WARM.WTH.164_P8,6/3/2025,,,,,,,,,,,
WARM.WTH.158_P5,6/4/2025,,,,,,,,,,,
WARM.WTH.152_P6,6/4/2025,,,,,,,,,,,
MEAN.WTH.151_P1,6/4/2025,,,,,,,,,,,
MEAN.WTH.151_P2,6/4/2025,,,,,,,,,,,
MEAN.WTH.22_P2,6/4/2025,,,,,,,,,,,
MEAN.WTH.22_P3,6/4/2025,dead_end,,,,,,,,,,
MEAN.WTH.22_P4,6/4/2025,,,,,,,,,,,
MEAN.WTH.42_P3,6/4/2025,,,,,,,,,,,
MEAN.WTH.16_P1,6/4/2025,,,,,,,,,,,
F5.COOL.MEAN_P1,6/4/2025,,,,,,,,,,,
MEAN.WTH.64_P1,6/4/2025,,,,,,,,,,,
MEAN.WTH.44_P3,6/4/2025,,,,,,,,,,,
MEAN.WTH.44_P4,6/4/2025,,,,,,,,,,,
MEAN.WTH.13_P2,6/4/2025,dead,16/10/25,,,,,,,,,
MEAN.WTH.43_P1,6/4/2025,,,,,,,,,,,
MEAN.WTH.43_P2,6/4/2025,,,,,,,,,,,
MEAN.WTH.23_P7,6/5/2025,dead,10/9/2025,,,,,,,,,
F1.CTRL.MEAN_P1,6/5/2025,,,,,,,,,,,
F4.CTRL.MEAN_P1,6/5/2025,,,,,,,,,,,
MEAN.WTH.22_P5,6/5/2025,dead,9/11/2025,,,,,,,,,
MEAN.WTH.22_P6,6/5/2025,,,,,,,,,,,
MEAN.WTH.49_P1,6/5/2025,,,,,,,,,,,
MEAN.WTH.43_P3,6/5/2025,dead_end,,,,,,,,,,
MEAN.WTH.44_P5,6/5/2025,,,,,,,,,,,
MEAN.WTH.44_P6,6/5/2025,dead,11/5/2025,,,,,,,,,
F2.COOL.MEAN_P1,6/5/2025,,,,,,,,,,,
F2.COOL.MEAN_P2,6/5/2025,dead_end,,,,,,,,,,
MEAN.WTH.33_P1,6/5/2025,dead,,,,,,,,,,
MEAN.WTH.33_P2,6/5/2025,,,,,,,,,,,
MEAN.GLF.5_P1,6/5/2025,dead,11/5/2025,,,,,,,,,
MEAN.GLF.5_P2,6/5/2025,,,,,,,,,,,
MEAN.GLF.5_P3,6/5/2025,dead,11/3/2025,,,,,,,,,
WARM.WTH.152_P7,6/5/2025,,,,,,,,,,,
WARM.GLF.16_P3,6/5/2025,,,,,,,,,,,
MEAN.WTH.17_P2,6/6/2025,,,,,,,,,,,
MEAN.MCH.7_P1,6/6/2025,,,,,,,,,,,
MEAN.WTH.29_P1,6/6/2025,,,,,,,,,,,
MEAN.WTH.29_P2,6/6/2025,,,,,,,,,,,
MEAN.WTH.44_P7,6/6/2025,,,,,,,,,,,
MEAN.WTH.42_P4,6/6/2025,dead,10/9/2025,,,,,,,,,
MEAN.WTH.42_P5,6/6/2025,,,,,,,,,,,
MEAN.WTH.42_P6,6/6/2025,,,,,,,,,,,
MEAN.WTH.48_P1,6/6/2025,dead_end,,,,,,,,,,
MEAN.WTH.16_P2,6/6/2025,,,,,,,,,,,
MEAN.WTH.43_P4,6/6/2025,dead_end,,,,,,,,,,
MEAN.WTH.162_P1,6/6/2025,,,,,,,,,,,
MEAN.WTH.162_P2,6/6/2025,,,,,,,,,,,
F1.WARM.MEAN_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.162_P3,6/7/2025,dead_end,,,,,,,,,,
MEAN.WTH.162_P4,6/7/2025,,,,,,,,,,,
MEAN.WTH.12_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.96_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.47_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.151_P3,6/7/2025,,,,,,,,,,,
MEAN.WTH.151_P4,6/7/2025,,,,,,,,,,,
MEAN.WTH.25_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.53_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.53_P2,6/7/2025,,,,,,,,,,,
MEAN.WTH.106_P1,6/7/2025,,,,,,,,,,,
MEAN.WTH.130_P3,6/7/2025,,,,,,,,,,,
MEAN.WTH.44_P8,6/7/2025,dead_end,,,,,,,,,,
F4.CTRL.MEAN_P2,6/7/2025,dead_end,,,,,,,,,,
MEAN.MUN.1_P1,6/8/2025,,,,,,,,,,,
MEAN.MUN.1_P2,6/8/2025,,,,,,,,,,,
MEAN.WTH.43_P5,6/9/2025,,,,,,,,,,,
MEAN.WTH.43_P6,6/9/2025,,,,,,,,,,,
MEAN.WTH.43_P7,6/9/2025,,,,,,,,,,,
MEAN.ART.3_P1,6/9/2025,,,,,,,,,,,
MEAN.WTH.38_P1,6/9/2025,,,,,,,,,,,
MEAN.WTH.16_P3,6/9/2025,dead_end,,,,,,,,,,
MEAN.WTH.88_P1,6/10/2025,dead,11/5/2025,,,,,,,,,
MEAN.WTH.106_P2,6/10/2025,,,,,,,,,,,
MEAN.WTH.127_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.103_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.103_P2,6/10/2025,,,,,,,,,,,
MEAN.WTH.60_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.60_P2,6/10/2025,dead_end,,,,,,,,,,
MEAN.WTH.53_P3,6/10/2025,,,,,,,,,,,
MEAN.WTH.17_P3,6/10/2025,dead,9/11/2025,,,,,,,,,
F5.CTRL.MEAN_P1,6/10/2025,,,,,,,,,,,
F5.CTRL.MEAN_P2,6/10/2025,,,,,,,,,,,
MEAN.WTH.160_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.84_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.84_P2,6/10/2025,dead_end,17/11/25,,,,,,,,,
MEAN.WTH.145_P1,6/10/2025,dead ,,,,,,,,,,
MEAN.GLF.5_P4,6/10/2025,,,,,,,,,,,
MEAN.WTH.110_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.102_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.102_P2,6/10/2025,,,,,,,,,,,
MEAN.WTH.22_P7,6/10/2025,dead,11/5/2025,,,,,,,,,
F6.CTRL.MEAN_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.98_P1,6/10/2025,,,,,,,,,,,
MEAN.WTH.33_P3,6/10/2025,,,,,,,,,,,
MEAN.WTH.102_P3,6/11/2025,dead,11/3/2025,,,,,,,,,
F6.MEAN.MEAN_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.110_P2,6/11/2025,dead,16/10/25,,,,,,,,,
MEAN.WTH.145_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.111_P1,6/11/2025,,,,,,,,,,,
F2.MEAN.MEAN_P1,6/11/2025,,,,,,,,,,,
MEAN.GLF.5_P5,6/11/2025,,,,,,,,,,,
MEAN.WTH.127_P2,6/11/2025,dead ,16/10/25,,,,,,,,,
MEAN.WTH.15_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.158_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.60_P3,6/11/2025,,,,,,,,,,,
MEAN.WTH.168_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.168_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.153_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.153_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.153_P3,6/11/2025,,,,,,,,,,,
MEAN.WTH.164_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.164_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.25_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.29_P3,6/11/2025,,,,,,,,,,,
MEAN.WTH.118_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.104_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.130_P4,6/11/2025,,,,,,,,,,,
MEAN.WTH.92_P1,6/11/2025,,,,,,,,,,,
MEAN.EDI.12_P1,6/11/2025,,,,,,,,,,,
F3.CTRL.MEAN_P1,6/11/2025,,,,,,,,,,,
F3.CTRL.MEAN_P2,6/11/2025,dead_end,,,,,,,,,,
F1.CTRL.MEAN_P2,6/11/2025,,,,,,,,,,,
F1.CTRL.MEAN_P3,6/11/2025,dead,27/10/25,,,,,,,,,
MEAN.WTH.117_P1,6/11/2025,dead,11/19/2025,,,,,,,,,
MEAN.WTH.117_P2,6/11/2025,dead,9/11/2025,,,,,,,,,
MEAN.WTH.117_P3,6/11/2025,dead_end,,,,,,,,,,
MEAN.WTH.44_P9,6/11/2025,,,,,,,,,,,
MEAN.WTH.1_P4,6/11/2025,,,,,,,,,,,
MEAN.WTH.139_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.49_P2,6/11/2025,,,,,,,,,,,
MEAN.WTH.49_P3,6/11/2025,dead_end,,,,,,,,,,
MEAN.WTH.49_P4,6/11/2025,,,,,,,,,,,
MEAN.WTH.148_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.98_P2,6/11/2025,dead_end,,,,,,,,,,
MEAN.WTH.162_P5,6/11/2025,,,,,,,,,,,
MEAN.WTH.114_P1,6/11/2025,,,,,,,,,,,
MEAN.WTH.26_P1,6/11/2025,dead_end,,,,,,,,,,
MEAN.WTH.26_P2,6/11/2025,,,,,,,,,,,
F6.CTRL.MEAN_P2,6/12/2025,,,,,,,,,,,
MEAN.WTH.47_P2,6/12/2025,dead_end,,,,,,,,,,
MEAN.WTH.170_P1,6/13/2025,,,,,,,,,,,
MEAN.WTH.170_P2,6/13/2025,,,,,,,,,,,
MEAN.WTH.153_P4,6/13/2025,dead,11/5/2025,,,,,,,,,
MEAN.WTH.154_P1,6/13/2025,,,,,,,,,,,
MEAN.WTH.139_P2,6/13/2025,,,,,,,,,,,
MEAN.WTH.168_P3,6/13/2025,,,,,,,,,,,
MEAN.WTH.168_P4,6/13/2025,,,,,,,,,,,
MEAN.WTH.146_P1,6/13/2025,dead_end,,,,,,,,,,
MEAN.WTH.146_P2,6/13/2025,,,,,,,,,,,
MEAN.WTH.60_P4,6/13/2025,dead,17/11/25,,,,,,,,,
MEAN.WTH.70_P1,6/13/2025,,,,,,,,,,,
MEAN.WTH.70_P2,6/13/2025,dead,27/10/25,,,,,,,,,
MEAN.WTH.64_P1,6/13/2025,,,,,,,,,,,
MEAN.WTH.64_P2,6/13/2025,,,,,,,,,,,
MEAN.WTH.118_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.70_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.70_P4,6/14/2025,,,,,,,,,,,
MEAN.WTH.106_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.15_P2,6/14/2025,dead_end,,,,,,,,,,
MEAN.WTH.160_P2,6/14/2025,dead_end,,,,,,,,,,
MEAN.WTH.96_P2,6/14/2025,,,,,,,,,,,
MEAN.BLG.15_P1,6/14/2025,dead,11/3/2025,,,,,,,,,
MEAN.WTH.60_P5,6/14/2025,,,,,,,,,,,
F1.CTRL.MEAN_P4,6/14/2025,,,,,,,,,,,
F3.CTRL.MEAN_P3,6/14/2025,,,,,,,,,,,
F2.HOT.MEAN_P1,6/14/2025,,,,,,,,,,,
F2.HOT.MEAN_P2,6/14/2025,dead,11/5/2025,,,,,,,,,
MEAN.WTH.89_P1,6/14/2025,dead,9/11/2025,,,,,,,,,
MEAN.WTH.157_P1,6/14/2025,,,,,,,,,,,
F3.MEAN.MEAN_P1,6/14/2025,,,,,,,,,,,
F3.MEAN.MEAN_P2,6/14/2025,,,,,,,,,,,
MEAN.WTH.148_P2,6/14/2025,dead,9/11/2025,,,,,,,,,
MEAN.WTH.26_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.88_P2,6/14/2025,,,,,,,,,,,
F6.CTRL.MEAN_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.14_P1,6/14/2025,dead_end,,,,,,,,,,
MEAN.WTH.142_P1,6/14/2025,dead,16/10/25,,,,,,,,,
MEAN.WTH.145_P3,6/14/2025,,,,,,,,,,,
MEAN.WTH.158_P2,6/14/2025,dead,11/5/2025,,,,,,,,,
WARM.GLF.16_P4,6/14/2025,,,,,,,,,,,
MEAN.WTH.155_P1,6/15/2025,,,,,,,,,,,
MEAN.WTH.94_P1,6/15/2025,,,,,,,,,,,
MEAN.WTH.70_P5,6/15/2025,,,,,,,,,,,
MEAN.WTH.17_P4,6/15/2025,,,,,,,,,,,
F1.WARM.MEAN_P2,6/15/2025,,,,,,,,,,,
F5.CTRL.MEAN_P3,6/15/2025,dead ,7/11/2025,,,,,,,,,
MEAN.WTH.84_P3,6/15/2025,,,,,,,,,,,
MEAN.WTH.84_P4,6/15/2025,,,,,,,,,,,
MEAN.WTH.78_P1,6/15/2025,,,,,,,,,,,
MEAN.WTH.78_P2,6/15/2025,,,,,,,,,,,
MEAN.WTH.39_P1,6/15/2025,,,,,,,,,,,
MEAN.WTH.39_P2,6/15/2025,,,,,,,,,,,
F7.COOL.MEAN_P1,6/15/2025,,,,,,,,,,,
F6.CTRL.CTRL_P1,6/15/2025,,,,,,,,,,,
HOT.WTH.74_P2,5/9/2025,,,,,,,,,,,
HOT.WTH.17_P2,5/8/2025,,,,,,,,,,,
HOT.WTH.157_P4,6/15/2025,,,,,,,,,,,
MEAN.WTH.139_P3,6/16/2025,dead_end,,,,,,,,,,
F2.HOT.MEAN_P3,6/17/2025,dead_end,,,,,,,,,,
MEAN.WTH.123_P1,6/17/2025,,,,,,,,,,,
MEAN.WTH.74_P1,6/17/2025,,,,,,,,,,,
MEAN.BLG.15_P2,6/17/2025,,,,,,,,,,,
MEAN.WTH.142_P2,6/18/2025,,,,,,,,,,,
F1.HOT.MEAN_p1,6/18/2025,dead_end,,,,,,,,,,
MEAN.WTH.86_P1,6/18/2025,dead_end,,,,,,,,,,
MEAN.WTH.104_P2,6/18/2025,dead_end,,,,,,,,,,
MEAN.WTH.104_P3,6/18/2025,dead ,27/10/25,,,,,,,,,
MEAN.WTH.155_P2,6/18/2025,,,,,,,,,,,
MEAN.WTH.155_P3,6/18/2025,,,,,,,,,,,
COOL.GLF.5_P1,6/18/2025,,,,,,,,,,,
COOL.WTH.43_P1,1/19/2025,dead_end,,,,,,,,,,
COOL.WTH.45_P1,6/19/2025,,,,,,,,,,,
MEAN.WTH.152_P1,6/19/2025,,,,,,,,,,,
MEAN.WTH.152_P2,6/20/2025,dead_end,,,,,,,,,,
F1.WARM.MEAN_P3,6/20/2025,dead_end,,,,,,,,,,
MEAN.WTH.179_P1,6/20/2025,,,,,,,,,,,
MEAN.WTH.179_P2,6/20/2025,,,,,,,,,,,
MEAN.WTH.167_P1,6/21/2025,,,,,,,,,,,
F2.WARM.MEAN_P1,6/22/2025,,,,,,,,,,,
F1.COOL.COOL_P1,6/22/2025,dead_end ,,,,,,,,,,
MEAN.WTH.152_P1,6/23/2025,,,,,,,,,,,
COOL.WTH.162_P1,6/24/2025,,,,,,,,,,,
COOL.MCH.7_P1,6/25/2025,,,,,,,,,,,
F5.COOL.COOL_P1,6/25/2025,,,,,,,,,,,
COOL.WTH.117_P1,6/25/2025,dead_end,,,,,,,,,,
F1.COOL.COOL_P2,6/25/2025,,,,,,,,,,,
COOL.WTH.96_P1,6/25/2025,,,,,,,,,,,
F3.CTRL.COOL_P1,6/25/2025,,,,,,,,,,,
COOL.MUN.1_P1,6/25/2025,,,,,,,,,,,
COOL.MUN.1_P2,6/25/2025,,,,,,,,,,,
COOL.WTH.114_P1,6/25/2025,dead_end,,,,,,,,,,
COOL.WTH.118_P1,6/25/2025,,,,,,,,,,,
COOL.WTH.148_P1,6/26/2025,,,,,,,,,,,
COOL.WTH.94_P1,6/26/2025,,,,,,,,,,,
COOL.WTH.103_P1,6/26/2025,,,,,,,,,,,
COOL.WTH.123_P1,6/27/2025,,,,,,,,,,,
COOL.WTH.103_P2,6/27/2025,,,,,,,,,,,
COOL.WTH.164_P1,6/27/2025,,,,,,,,,,,
F3.MEAN.MEAN_P3,6/28/2025,,,,,,,,,,,
COOL.WTH.42_P1,6/28/2025,dead_end,,,,,,,,,,
COOL.WTH.60_P1,6/28/2025,,,,,,,,,,,
COOL.WTH.148_P2,6/28/2025,dead_end,,,,,,,,,,
COOL.WTH.111_P1,6/28/2025,,,,,,,,,,,
COOL.WTH.33_P1,6/28/2025,,,,,,,,,,,
COOL.WTH.104_P1,6/28/2025,,,,,,,,,,,
COOL.WTH.157_P1,6/28/2025,,,,,,,,,,,
COOL.WTH.74_P1,6/28/2025,dead_end,,,,,,,,,,
F1.CTRL.COOL_P1,6/28/2025,dead,27/10/25,,,,,,,,,
COOL.WTH.110_P1,6/29/2025,,,,,,,,,,,
F6.CTRL.COOL_P1,6/29/2025,,,,,,,,,,,
COOL.WTH.60_P2,6/29/2025,,,,,,,,,,,
COOL.WTH.60_P3,6/29/2025,,,,,,,,,,,
COOL.WTH.159_P1,6/29/2025,,,,,,,,,,,
COOL.WTH.26_P1,6/29/2025,,,,,,,,,,,
COOL.WTH.92_P1,6/29/2025,,,,,,,,,,,
COOL.WTH.92_P2,6/29/2025,,,,,,,,,,,
COOL.WTH.123_P2,6/29/2025,,,,,,,,,,,
COOL.WTH.157_P2,6/29/2025,,,,,,,,,,,
COOL.WTH.121_P1,6/29/2025,,,,,,,,,,,
MEAN.GLF.9_P1,6/30/2025,,,,,,,,,,,
COOL.WTH.48_P1,6/30/2025,,,,,,,,,,,
COOL.WTH.159_P2,6/30/2025,,,,,,,,,,,
F4.CTRL.COOL_P1,6/30/2025,,,,,,,,,,,
COOL.WTH.106_P1,6/30/2025,,,,,,,,,,,
COOL.WTH.158_P1,6/30/2025,,,,,,,,,,,
F2.HOT.COOL_P1,6/30/2025,,,,,,,,,,,
COOL.WTH.86_P1,7/1/2025,dead_end,,,,,,,,,,
COOL.WTH.17_P1,7/1/2025,,,,,,,,,,,
COOL.WTH.17_P2,7/1/2025,,,,,,,,,,,
COOL.WTH.121_P2,7/1/2025,,,,,,,,,,,
COOL.WTH.170_P1,7/1/2025,dead_end,,,,,,,,,,
COOL.WTH.29_P1,7/1/2025,,,,,,,,,,,
F5.MEAN.COOL_P1,7/2/2025,,,,,,,,,,,
COOL.GLF.16_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.15_P1,7/2/2025,,,,,,,,,,,
F6.CTRL.COOL_P2,7/2/2025,dead,10/9/2025,,,,,,,,,
COOL.WTH.98_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.98_P2,7/2/2025,,,,,,,,,,,
F2.WARM.COOL_P1,7/2/2025,,,,,,,,,,,
F2.WARM.COOL_P2,7/2/2025,,,,,,,,,,,
COOL.ART.3_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.29_P2,7/2/2025,,,,,,,,,,,
COOL.WTH.145_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.49_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.88_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.89_P1,7/2/2025,,,,,,,,,,,
COOL.WTH.98_P3,7/3/2025,,,,,,,,,,,
COOL.WTH.102_P1,7/3/2025,,,,,,,,,,,
COOL.WTH.161_P1,7/3/2025,dead_end,,,,,,,,,,
COOL.WTH.161_P2,7/3/2025,,,,,,,,,,,
COOL.WTH.139_P1,7/3/2025,,,,,,,,,,,
F1.HOT.COOL_P1,7/3/2025,,,,,,,,,,,
F5.MEAN.COOL_P1,7/4/2025,,,,,,,,,,,
COOL.WTH.176_P1,7/4/2025,dead,10/9/2025,,,,,,,,,
COOL.WTH.176_P2,7/4/2025,,,,,,,,,,,
COOL.WTH.179_P1,7/5/2025,,,,,,,,,,,
COOL.WTH.16_P1,7/5/2025,,,,,,,,,,,
COOL.WTH.26_P2,7/5/2025,,,,,,,,,,,
COOL.URD.2_P1,7/6/2025,,,,,,,,,,,
COOL.WTH.170_P2,7/6/2025,,,,,,,,,,,
COOL.WTH.148_P3,7/6/2025,,,,,,,,,,,
COOL.WTH.168_P1,7/6/2025,,,,,,,,,,,
F6.MEAN.COOL_P2,7/6/2025,,,,,,,,,,,
F5.CTRL.COOL_P1,7/6/2025,,,,,,,,,,,
COOL.WTH.94_P4,7/7/2025,,,,,,,,,,,
COOL.WTH.155_P1,7/9/2025,,,,,,,,,,,
F4.COOL.HOT_P3,pre-05/06/2025,,,,,,,,,,,
F4.WARM.COOL_P1,7/8/2025,,,,,,,,,,,
HOT.WTH.17_P1,pre-05/06/2025,,,,,,,,,,,
HOT.GLF.5_P1,pre-05/06/2025,,,,,,,,,,,
HOT.WTH.17_P2,pre-05/06/2025,,,,,,,,,,,
F3.MEAN.COOL_P1,7/10/2025,,,,,,,,,,,
F3.MEAN.COOL_P2,7/10/2025,dead_end,,,,,,,,,,
COOL.WTH.155_P2,7/10/2025,,,,,,,,,,,
COOL.WTH.155_P3,7/10/2025,,,,,,,,,,,
COOL.WTH.154_P1,7/10/2025,dead,19-Nov,,,,,,,,,
F3.MEAN.COOL_P3,7/11/2025,,,,,,,,,,,
F3.MEAN.COOL_P3,7/11/2025,,,,,,,,,,,
COOL.WTH.150_P1,post-11/07/2025,dead_end,,,,,,,,,,
COOL.WTH.176_P2,post-11/07/2025,,,,,,,,,,,
COOL.WTH.155_P4,post-11/07/2025,,,,,,,,,,,
COOL.WTH.70_P1,post-11/07/2025,,,,,,,,,,,
COOL.WTH.84_P1,post-11/07/2025,,,,,,,,,,,
F2.HOT.COOL_P2,post-11/07/2025,,,,,,,,,,,
COOL.GLF.16_P2,post-11/07/2025,,,,,,,,,,,
HOT.WTH.157_P2,12/5/2025,dead,11/3/2025,,,,,,,,,
WARM.WTH.25_P8,22/05/25,dead,11/3/2025,,,,,,,,,
F2.MEAN.WARM_P1,22/05/25,dead,11/3/2025,,,,,,,,,
COOL.GLF.5_P2,6/21/2025,dead,11/5/2025,,,,,,,,,
CTRL.WTH.130_P2,5/13/2025,dead,11/5/2025,,,,,,,,,
F1.HOT.HOT_P3_A,5/16/2025,dead_end,,,,,,,,,,
CTRL.WTH.102_P4,5/19/2025,dead_end,,,,,,,,,,
COOL.WTH.14_P1,7/2/2025,dead_end,,,,,,,,,,
CTRL.WTH.50_P2,5/16/2025,dead_end,,,,,,,,,,
